0,-30,-30,5.55488658751661,8.3436488584835
0.1,-30,-30,5.54809299367223,7.47108327769504
0.2,-30,-30,5.53229333377381,5.9887287342033
0.3,-30,-30,5.50714521871823,4.57028850760765
0.4,-30,-30,5.47231910789803,4.00980190093346
0.5,-30,-30,5.42742600712777,3.48658090954812
0.6,-30,-30,5.37192001967057,3.02337023961408
0.7,-30,-30,5.30499576302017,2.64291459729377
0.8,-30,-30,5.22550742110548,2.36795868874965
0.9,-30,-30,5.68616702311308,2.05193970169144
1,-30,-30,7.60170838901203,2.24032345160808
1.1,-30,-30,8.21014901376456,2.49750839007544
1.2,-30,-30,8.12569279545507,2.35832406484674
1.3,-30,-30,7.80936931041202,2.1189062882008
1.4,-30,-30,7.3488214463494,1.94925787296932
1.5,-30,-30,6.8011344338135,1.87923799809313
1.6,-30,-30,6.20729755245886,1.82314944074519
1.7,-30,-30,5.62650798246695,1.77399503289801
1.8,-30,-30,5.11868994993758,1.72718507534388
1.9,-30,-30,4.74418512129155,1.68299898149236
2,-30,-30,4.56348535422937,1.64171616475306
2.1,-30,-30,4.50138203598665,1.60270187891457
2.2,-30,-30,4.44241148816995,1.56512951544379
2.3,-30,-30,4.3866307385545,1.52899069426775
2.4,-30,-30,4.33406820724855,1.49427703531345
2.5,-30,-30,4.28472713945771,1.46098015850794
2.6,-30,-30,4.23858869852151,1.42909168377821
2.7,-30,-30,4.1956147499497,1.3986032310513
2.8,-30,-30,4.1557503643676,1.36950642025423
2.9,-30,-30,4.11892606471061,1.34179287131402
3,-30,-30,4.08505984066678,1.31545420415768
3.1,-30,-30,4.0540589512312,1.29048203871223
3.2,-30,-30,4.02582153428691,1.26686799490471
3.3,-30,-30,4.00023804034834,1.24460369266212
3.4,-30,-30,3.97719250597705,1.2236807519115
3.5,-30,-30,3.95656368089321,1.20409079257985
3.6,-30,-30,3.93822602144469,1.1858254345942
3.7,-30,-30,3.92205056184883,1.16887629788157
3.8,-30,-30,3.90790567347694,1.15323500236899
3.9,-30,-30,3.89565772139959,1.13889316798347
4,-30,-30,3.88517162644191,1.12584241465202
4.1,-30,-30,3.87631134010393,1.11407436230169
4.2,-30,-30,3.86894023887365,1.10358063085947
4.3,-30,-30,3.86292144369271,1.0943528402524
4.4,-30,-30,3.85811806961934,1.0863826104075
4.5,-30,-30,3.85439341006434,1.07966156125178
4.6,-30,-30,3.85161105934751,1.07418131271226
4.7,-30,-30,3.84963497672812,1.06993348471598
4.8,-30,-30,3.8483294944987,1.06690969718994
4.9,-30,-30,3.84755927219122,1.06510157006116
5,-30,-30,3.84718919842418,1.06450072325668
5.1,-30,-30,3.84859660390009,1.06449636340745
5.2,-30,-30,3.853168441979,1.06448334513115
5.3,-30,-30,3.86078414842101,1.06446176033489
5.4,-30,-30,3.8713231931291,1.06443170092579
5.5,-30,-30,3.88466507958623,1.06439325881094
5.6,-30,-30,3.9006893442969,1.06434652589745
5.7,-30,-30,3.91927555623289,1.06429159409244
5.8,-30,-30,3.94030331628347,1.06422855530299
5.9,-30,-30,3.96365225670984,1.06415750143623
6,-30,-30,3.98920204060394,1.06407852439926
6.1,-30,-30,4.01683236135159,1.06399171609918
6.2,-30,-30,4.04642294209993,1.0638971684431
6.3,-30,-30,4.07785353522924,1.06379497333813
6.4,-30,-30,4.11100392182901,1.06368522269137
6.5,-30,-30,4.14575391117843,1.06356800840994
6.6,-30,-30,4.18198334023117,1.06344342240093
6.7,-30,-30,4.21957207310442,1.06331155657145
6.8,-30,-30,4.25840000057239,1.06317250282861
6.9,-30,-30,4.29834703956405,1.06302635307951
7,-30,-30,4.33929313266519,1.06287319923127
7.1,-30,-30,4.38111824762487,1.06271313319099
7.2,-30,-30,4.42370237686618,1.06254624686577
7.3,-30,-30,4.46692553700127,1.06237263216272
7.4,-30,-30,4.51066776835078,1.06219238098895
7.5,-30,-30,4.55480913446756,1.06200558525157
7.6,-30,-30,4.59922972166478,1.06181233685767
7.7,-30,-30,4.64380963854823,1.06161272771438
7.8,-30,-30,4.68842901555313,1.06140684972878
7.9,-30,-30,4.73296800448511,1.061194794808
8,-30,-30,4.77730677806561,1.06097665485913
8.1,-30,-30,4.82132552948161,1.06075252178928
8.2,-30,-30,4.86490447193962,1.06052248750556
8.3,-30,-30,4.90792383822406,1.06028664391508
8.4,-30,-30,4.95026388025997,1.06004508292494
8.5,-30,-30,4.99180486867998,1.05979789644225
8.6,-30,-30,5.0324270923957,1.05954517637411
8.7,-30,-30,5.0720108581734,1.05928701462763
8.8,-30,-30,5.11043649021399,1.05902350310992
8.9,-30,-30,5.14758432973734,1.05875473372808
9,-30,-30,5.183334734571,1.05848079838923
9.1,-30,-30,5.21756807874312,1.05820178900046
9.2,-30,-30,5.25016475207984,1.05791779746888
