0,-30,-30,187.43226907457,1.31378626598553
0.1,-30,-30,187.25081356308,1.31378626598553
0.2,-30,-30,186.851183410872,1.31378626598553
0.3,-30,-30,186.256928298102,1.31378626598553
0.4,-30,-30,185.491594511405,1.31378626598553
0.5,-30,-30,184.576375914122,1.31378626598553
0.6,-30,-30,183.526844208073,1.31378626598553
0.7,-30,-30,182.349204633484,1.31378626598553
0.8,-30,-30,181.036708766244,1.31378626598553
0.9,-30,-30,201.741644201998,1.07189987166023
1,-30,-30,291.440779469609,0.983372953581984
1.1,-30,-30,328.983928962823,0.962829436004811
1.2,-30,-30,326.422024809159,0.942522512492717
1.3,-30,-30,314.408919575929,0.922466910865087
1.4,-30,-30,296.564812996823,0.902677358941307
1.5,-30,-30,275.164036498301,0.883168584540764
1.6,-30,-30,251.76373875428,0.863955315482844
1.7,-30,-30,228.76080394709,0.845052279586932
1.8,-30,-30,208.605217848534,0.826474204672416
1.9,-30,-30,193.786317394161,0.80823581855868
2,-30,-30,186.820541878623,0.790351849065112
2.1,-30,-30,184.676294054498,0.772837024011097
2.2,-30,-30,182.638187727747,0.755706071216021
2.3,-30,-30,180.709667195347,0.738973718499272
2.4,-30,-30,178.89298335257,0.722654693680233
2.5,-30,-30,177.189320362834,0.706763724578293
2.6,-30,-30,175.598911192074,0.691315539012837
2.7,-30,-30,174.1211429129,0.67632486480325
2.8,-30,-30,172.754652606343,0.66180642976892
2.9,-30,-30,171.497414617998,0.647774961729232
3,-30,-30,170.346819860296,0.634245188503573
3.1,-30,-30,169.299747792974,0.621231837911328
3.2,-30,-30,168.352631658957,0.608749637771884
3.3,-30,-30,167.501517502558,0.596813315904627
3.4,-30,-30,166.742117450539,0.585437600128942
3.5,-30,-30,166.069857693971,0.574637218264217
3.6,-30,-30,165.479921569512,0.564426898129837
3.7,-30,-30,164.96728810243,0.554821367545188
3.8,-30,-30,164.52676634019,0.545835354329657
3.9,-30,-30,164.153025774364,0.537483586302629
4,-30,-30,163.840623119807,0.529780791283491
4.1,-30,-30,163.584025693265,0.522741697091629
4.2,-30,-30,163.377631608611,0.516381031546429
4.3,-30,-30,163.215786982543,0.510713522467277
4.4,-30,-30,163.092800322681,0.505753897673559
4.5,-30,-30,163.002954249356,0.501516884984661
4.6,-30,-30,162.940514682866,0.49801721221997
4.7,-30,-30,162.899737609445,0.495269607198871
4.8,-30,-30,162.874873521403,0.493288797740751
4.9,-30,-30,162.860169609915,0.492089511664996
5,-30,-30,162.849869772362,0.491686476790992
5.1,-30,-30,162.908531134311,0.491679126078164
5.2,-30,-30,163.101146058209,0.491657172276975
5.3,-30,-30,163.422608966702,0.491620762893369
5.4,-30,-30,163.867815872215,0.491570045433288
5.5,-30,-30,164.431664350885,0.491505167402675
5.6,-30,-30,165.10905351669,0.491426276307474
5.7,-30,-30,165.894883995768,0.491333519653627
5.8,-30,-30,166.784057900936,0.491227044947078
5.9,-30,-30,167.771478806404,0.49110699969377
6,-30,-30,168.852051722675,0.490973531399645
6.1,-30,-30,170.020683071657,0.490826787570647
6.2,-30,-30,171.272280661952,0.490666915712718
6.3,-30,-30,172.601753664352,0.490494063331802
6.4,-30,-30,174.004012587527,0.490308377933842
6.5,-30,-30,175.473969253905,0.490110007024781
6.6,-30,-30,177.006536775752,0.489899098110561
6.7,-30,-30,178.596629531442,0.489675798697127
6.8,-30,-30,180.239163141925,0.48944025629042
6.9,-30,-30,181.929054447392,0.489192618396384
7,-30,-30,183.661221484129,0.488933032520962
7.1,-30,-30,185.430583461573,0.488661646170098
7.2,-30,-30,187.232060739557,0.488378606849733
7.3,-30,-30,189.060574805754,0.488084062065811
7.4,-30,-30,190.911048253315,0.487778159324276
7.5,-30,-30,192.778404758701,0.487461046131069
7.6,-30,-30,194.657569059711,0.487132869992135
7.7,-30,-30,196.543466933707,0.486793778413416
7.8,-30,-30,198.431025176029,0.486443918900856
7.9,-30,-30,200.315171578609,0.486083438960396
8,-30,-30,202.190834908779,0.485712486097981
8.1,-30,-30,204.052944888275,0.485331207819554
8.2,-30,-30,205.896432172435,0.484939751631057
8.3,-30,-30,207.716228329592,0.484538265038433
8.4,-30,-30,209.50726582066,0.484126895547626
8.5,-30,-30,211.264477978921,0.483705790664578
8.6,-30,-30,212.982798990001,0.483275097895233
8.7,-30,-30,214.657163872045,0.482834964745534
8.8,-30,-30,216.282508456083,0.482385538721423
8.9,-30,-30,217.853769366596,0.481926967328844
9,-30,-30,219.365884002271,0.481459398073739
9.1,-30,-30,220.813790516962,0.480982978462053
9.2,-30,-30,222.192427800828,0.480497855999727
9.3,-30,-30,223.496735461685,0.480004178192705
9.4,-30,-30,224.721653806543,0.47950209254693
9.5,-30,-30,225.862123823336,0.478991746568344
9.6,-30,-30,226.913087162856,0.478473287762892
9.7,-30,-30,227.869486120872,0.477946863636516
9.8,-30,-30,228.726263620453,0.477412621695159
9.9,-30,-30,229.478363194478,0.476870709444763
10,-30,-30,230.120728968351,0.476321274391273
0,-30,-25,182.793394422135,0.981321554184922
0.1,-30,-25,182.61980982918,0.981321554184922
0.2,-30,-25,182.239771199115,0.981321554184922
0.3,-30,-25,181.679081354613,0.981321554184922
0.4,-30,-25,180.963447012253,0.981321554184922
0.5,-30,-25,180.116152301364,0.981321554184922
0.6,-30,-25,179.154831057612,0.981321554184922
0.7,-30,-25,178.087769658681,0.981321554184922
0.8,-30,-25,176.910350665909,0.981321554184922
